,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
6876,5.295,100,"Adventure, Comedy, Crime, Action",Winter,R,51868371.4601227,25717791.411042944
6877,5.494,96,Comedy,Winter,PG,80836898.92051029,37024533.85672227
6878,5.519,118,"Drama, History, Romance",Fall,R,2151266.288977727,53866362.0788121
6881,5.2,106,"Action, Crime, Thriller",Summer,R,23405182.17671346,41539223.781998344
6882,7.099,83,"Family, Fantasy, Animation",Fall,G,7173863.222695326,20033649.28948853
6884,6.084,99,"Adventure, Drama, Fantasy, Family, Mystery",Summer,PG,6502877.697841726,20356834.5323741
6885,6.649,103,"Adventure, Fantasy, Family, Drama",Spring,PG,13246949.384404926,12257729.138166895
6886,4.792,93,"Action, Drama",Summer,PG-13,41782360.64739884,20769611.890999172
6887,5.753,82,"Documentary, Music",Winter,G,105221472.95054007,10426378.624218306
6889,4.9,103,Thriller,Winter,R,4257620.213702074,88925204.27404149
6890,5.5,88,"Adventure, Drama, Action, Comedy, Romance",Winter,PG-13,56739234.72301541,43093089.66304968
6892,5.7,98,"Crime, Thriller, Horror",Spring,R,55338829.73312401,24678178.963893246
6893,4.331,103,Documentary,Summer,PG-13,19414454.029651668,6720361.155286512
6895,5.792,110,Music,Summer,PG-13,2162199.03074518,20479416.3626889
6896,5.89,98,"Music, Comedy, Crime",Spring,PG-13,19252783.10151188,33952483.8012959
6897,6.618,100,"Drama, Thriller",Spring,R,30749700.59880239,48111776.44710578
6901,7.3,162,"Crime, Drama",Summer,R,1867386.6090712743,1188336.9330453563
6904,5.73,95,"Comedy, Horror",Summer,NR,499383.7962085308,2793838.8625592412
6905,5.0,87,"Horror, Comedy",Fall,R,3067485.3061224488,863736.2637362636
6906,6.533,96,"Comedy, Drama, Romance",Winter,R,3249901.3933649287,1862559.2417061608
6907,6.039,91,Drama,Spring,R,80708.8493305289,2688144.462114605
6909,5.954,103,"War, Drama, History, Romance",Winter,R,721451.5394973623,25893699.117522307
6911,5.753,107,"Crime, Drama, Action, Thriller",Fall,R,4050690.5827338127,16964028.776978415
6912,5.367,89,"Comedy, Science Fiction, Romance",Winter,PG,94515907.33793102,28910344.827586204
6913,7.68,102,Documentary,Summer,NR,2223649.668010434,3106473.796537823
6914,5.787,89,"Comedy, Romance",Summer,R,5246000.18932306,7547499.896532746
6915,7.127,92,Comedy,Summer,R,11969281.26025599,11659730.882835576
6916,6.9,120,"Drama, History",Winter,PG-13,53964949.130292095,15477518.871020677
6917,5.08,93,Horror,Fall,R,761269.640319131,4282931.392270561
6920,5.182,114,"Thriller, Horror, Mystery",Summer,R,63445758.354755774,88904884.31876606
6922,5.541,93,"Thriller, Horror, Comedy",Fall,R,1387069.0225663425,693534.5112831712
6924,6.574,132,"Drama, Thriller, Crime",Summer,PG-13,12042808.290298909,27567874.39947943
6925,3.412,105,"Drama, Romance",Summer,R,27505776.11776251,21597644.74975466
6926,5.716,108,"Comedy, Thriller, Crime, Romance",Spring,R,70752439.56994818,16290155.440414505
6927,5.014,80,"Horror, Thriller",Summer,R,62467.53126067646,107413.7341988384
6928,5.284,94,Science Fiction,Fall,PG-13,4530285.98540146,71715328.46715328
6929,5.601,142,"Drama, Music, Romance",Fall,PG,53974982.214844674,19415461.228361394
6930,5.459,107,"History, Documentary",Summer,PG-13,17251684.14121461,6635263.131236387
6932,5.777,99,"Comedy, Horror",Fall,R,3958273.381294964,3110071.942446043
6933,5.7,107,"Crime, Mystery, Thriller, Western",Spring,R,12484837.586862575,43477960.242005184
6935,6.041,171,"Action, Thriller",Summer,NR,68697559.11517926,63701372.99771167
6937,6.514,119,"Action, Crime, Thriller",Summer,NR,636347.3475768629,1437317.8009379886
6939,5.842,120,"War, Action, Thriller",Summer,PG,889780.2879177377,48493573.26478148
6941,6.375,122,Drama,Summer,PG-13,89043183.74442793,28029717.682020806
6942,6.049,151,"Comedy, Drama, Romance",Fall,PG-13,8560550.471417297,9286020.850350965
6943,5.396,83,"Action, Comedy, Romance",Summer,PG,16030529.374100719,33928057.55395683
6944,6.132,165,"Comedy, Drama, Romance",Summer,PG,23713387.80641106,5335512.256442489
6946,5.674,97,"Comedy, Romance",Summer,PG-13,534049.1491469456,25954870.665932857
6947,5.59,90,"Horror, Comedy",Fall,NR,3578355.8228941686,7486522.678185745
6950,6.493,122,"War, Drama, History",Winter,R,3966261.7221873035,31617850.408548083
6952,5.813,116,Thriller,Fall,R,2267349.4793901746,31067193.675889324
6953,5.859,87,Comedy,Spring,R,411915.3189471188,3106473.796537823
6955,6.817,134,"Drama, Comedy, Romance",Fall,PG,67196891.19170983,10181347.150259066
6956,6.592,97,Drama,Spring,PG-13,7447413.303013075,7447413.303013075
6957,7.0,115,"Comedy, Drama, Adventure",Summer,R,31035193.13304721,6611845.493562232
6958,4.852,106,Comedy,Fall,R,2128280.8598911637,10423267.643255992
6960,6.656,90,"Comedy, Romance",Fall,R,40202261.564820096,23342090.23415191
6962,6.599,106,"Drama, Romance",Winter,PG-13,1164532.8573224386,15808925.204274042
6966,6.286,118,"Drama, Romance",Fall,R,17074769.68796434,18686478.454680536
6967,6.179,115,"Fantasy, Family, Drama",Fall,PG,14699193.61277445,20918163.67265469
6968,5.109,96,"Comedy, Drama, Romance",Summer,PG-13,35308385.05839416,43029197.08029197
6969,5.8,92,"Comedy, Drama",Spring,R,54881.482218212295,8934229.408505136
6971,5.236,95,Action,Summer,PG,92056319.99999999,5030399.999999999
6973,4.079,96,Action,Winter,R,105034.65967488202,26378605.13896172
6975,6.117,108,"Drama, Romance",Spring,PG,18653136.0235525,27768400.392541707
6976,4.45,93,"Comedy, Family",Spring,PG,8875858.306930693,46693069.30693069
6981,5.681,86,Drama,Spring,PG,26987124.463519312,1079484.9785407726
6982,4.58,90,Comedy,Winter,PG,4159141.39896373,30544041.4507772
6984,5.449,97,"Action, Drama, Thriller",Winter,R,8870820.66391412,12981007.431874482
6988,6.283,100,"Comedy, Animation, Family, Adventure, Science Fiction, Fantasy",Spring,PG,43990466.695477664,62686684.095897846
6989,5.5,84,"Animation, Drama, Family",Summer,G,36781836.66824644,35388625.59241706
6990,4.022,84,"Horror, Science Fiction",Fall,PG,90518234.16506717,1810364.6833013433
6991,6.768,93,"Romance, Drama",Fall,R,3384574.2986544142,14445684.279619299
6992,4.275,99,"Drama, Science Fiction, Mystery",Fall,PG-13,1138031.3343251422,6720361.155286512
6993,5.826,100,"Drama, Comedy",Winter,R,9164972.064356435,9727722.772277227
6994,4.457,94,"Comedy, Action",Spring,PG,7989449.202312138,46731626.754748136
6996,5.681,100,"Fantasy, Adventure, Family",Summer,G,9700854.119273983,13586862.57562662
6998,5.14,132,"Drama, Mystery, Thriller",Spring,R,10200294.637305697,50906735.75129533
6999,5.912,91,"Action, Adventure, Comedy",Fall,PG,6284170.316970547,5732398.316970547
7002,5.5,114,"Romance, Drama, Adventure",Spring,PG-13,26821462.137440756,63327014.21800947
7005,5.37,96,"Comedy, Thriller, Action, Drama",Summer,R,127320.1291418244,7852040.885829363
7006,6.3,120,"Drama, History, Thriller",Winter,PG,18298412.6984127,91492063.49206349
7007,5.463,97,Thriller,Spring,R,3099059.17787555,15808925.204274042
7011,5.575,87,"Comedy, Crime",Summer,R,268858.7161961367,3270133.729569094
7013,5.567,97,"Drama, Crime, Thriller, Mystery",Fall,R,264774.5839636913,3170953.1013615727
7014,7.4,169,"Action, Adventure, Thriller",Fall,PG-13,132787065.97177552,37300820.47915983
7015,6.8,115,"Crime, Action, Drama, Thriller",Spring,R,6860898.475441471,269054.8421741753
7016,6.276,109,"Crime, Comedy, Romance",Summer,PG,597190.0540540541,5928346.951602765
7020,6.045,86,"Comedy, Drama",Fall,PG-13,13669565.217391303,5325804.6301524555
7022,5.2,89,Comedy,Winter,R,22338267.156017832,7007429.420505201
7023,5.348,93,"Mystery, Crime, Drama, Thriller",Fall,R,2040409.837441007,25554273.728369165
7025,5.447,136,"Fantasy, Adventure, Action",Winter,R,34204021.518910736,31709531.013615727
7026,6.144,85,"Drama, Horror, Science Fiction",Spring,R,1423732.1367013373,583952.4517087667
7028,5.455,100,"Drama, Comedy, Crime",Fall,R,2303595.1304347827,24252454.417952314
7029,4.318,97,"Adventure, Comedy, Crime, Drama, Romance",Summer,PG-13,6642798.678832117,48766423.357664235
7030,4.879,100,"Comedy, Family, Science Fiction",Spring,PG,37929307.309262164,7403453.6891679745
7031,5.477,109,"Comedy, Family",Winter,PG,55067601.37325349,21964071.856287424
7032,5.72,99,"Romance, Action, Comedy",Summer,PG,5119016.235090751,5119529.81849611
7035,6.977,180,"Drama, History",Fall,G,21418978.10218978,45897810.2189781
7036,4.808,86,"Action, Adventure, Crime, Thriller",Spring,PG,64492307.69230769,1343589.7435897435
7037,5.185,96,"Crime, Drama",Winter,R,62337.97811360083,5461177.69671704
7038,5.7,95,"Thriller, Horror",Spring,R,2217961.1656555035,3299370.7165286085
7040,6.392,99,"Comedy, Drama, Thriller",Summer,R,1000738.217955957,7101072.840203274
7041,5.685,100,"Mystery, Drama",Fall,R,2983765.7830609214,2866975.292719168
7047,6.418,132,"Drama, Romance",Winter,R,3749489.739786298,31617850.408548083
7049,5.594,112,Drama,Winter,R,847210.6624313415,27741380.45132685
7051,6.27,104,"Comedy, Drama",Spring,R,45256255.47029703,8754950.495049505
7055,5.6,97,"Comedy, Family, Fantasy, Action",Winter,PG-13,11463104.420492325,9416919.476096136
7056,5.915,98,"Science Fiction, Adventure, Action",Spring,PG,99889897.51098095,16111273.792093702
7057,4.086,114,Adventure,Fall,NR,1021065.4715997915,21298593.017196454
7058,5.078,89,Comedy,Spring,R,33355631.484662574,25717791.411042944
7059,6.266,129,Drama,Fall,PG-13,20215355.375858683,40109911.67811579
7063,6.5,119,"Comedy, Drama, Romance",Spring,PG,99114383.69279999,5935871.999999999
7066,5.7,108,Drama,Fall,R,2780676.1851332397,22047685.834502105
7067,5.151,94,Comedy,Summer,PG-13,30913661.31431796,7930026.163238085
7068,4.325,85,"Horror, Comedy, Science Fiction",Spring,R,162015953.75722542,127733113.12964492
7071,6.325,94,"Drama, History, Western",Winter,R,726747.4748201438,16398561.151079135
7072,4.659,104,"Science Fiction, Thriller, Horror",Winter,R,11215457.150070127,26457223.001402523
7075,6.325,180,Action,Winter,R,11112748.10799136,5676921.498920087
7077,5.078,101,"Drama, Thriller, Mystery",Fall,R,6839971.994528044,64514363.88508892
7078,3.855,98,Crime,Fall,R,40499.39410939692,22047685.834502105
7080,5.323,100,"Comedy, Romance, Science Fiction",Fall,PG,7254703.789336692,14509407.578673383
7082,4.911,90,"Action, Comedy",Spring,R,7522416.8583450215,17704291.72510519
7083,6.653,104,"Comedy, Drama",Fall,PG,3755342.642356241,26457223.001402523
7084,5.669,80,"Comedy, Drama, Romance",Spring,R,80074.58783399659,2978965.32120523
7087,6.9,172,"Fantasy, Drama",Winter,R,6722587.43308865,3433368.718238283
7088,4.6,120,Comedy,Fall,R,923822.6861786816,2901881.5157346767
7089,6.525,95,"Comedy, Crime",Spring,PG,73091282.05128205,24184615.384615384
7090,6.361,108,"Action, Mystery",Summer,PG-13,163159.5420554563,16644828.270796109
7091,5.582,95,"Action, Drama",Spring,R,78994974.87437186,987437.1859296482
7093,4.492,104,"Comedy, Romance",Spring,R,18623919.419760134,161599086.2364363
7095,6.836,120,"Drama, Family",Spring,NR,64022.01430930105,34606.49422124381
7097,6.6,126,"Adventure, Drama, Thriller",Summer,R,3822949.000608642,15308581.862446742
7099,4.656,94,"Adventure, Fantasy, Animation, Comedy, Science Fiction, Family",Winter,PG,1034865.7418988061,59579306.4241046
7101,5.951,105,Comedy,Spring,PG,24809608.34572169,48912705.27225583
7103,4.82,85,"Comedy, Horror, Animation",Summer,R,41063.84266263237,7927382.753403932
7104,6.402,110,"Comedy, Drama",Spring,PG-13,1430703.06263787,13440722.310573025
7105,6.5,125,Documentary,Fall,PG-13,888362.9494528399,2730588.84835852
7106,6.16,112,Drama,Fall,R,14637634.787518574,17518573.551263
7107,3.7,90,Documentary,Spring,PG,11469016.486640135,5213189.312109153
7111,4.417,96,Comedy,Summer,PG,4075585.1163234175,10305106.00686499
7112,5.8,99,"Drama, Action, Thriller",Spring,R,711742.8503675598,12425895.186151292
7113,5.7,103,"Drama, Romance, Comedy",Winter,PG-13,676944.2517042476,4121657.052962769
7114,6.392,94,"Drama, Family, Comedy",Summer,PG,17528032.35929505,34258101.19386014
7115,6.6,124,"Drama, Romance, Comedy",Spring,R,120729599.99999999,12651455.999999998
7116,7.2,110,"Drama, Comedy",Summer,PG,10011491.229284635,3293635.520358858
7117,5.383,90,"Action, Drama",Spring,R,17077719.264454976,25330805.687203787
7119,4.686,94,"Comedy, Family",Summer,PG,5074361.020725388,50906735.75129533
7121,6.051,99,"Drama, Science Fiction, Thriller",Summer,R,5716170.472037914,2109877.308056872
7124,5.288,102,Horror,Fall,R,57170420.54399999,12575999.999999998
7125,4.8,84,"Adventure, Comedy, Family",Summer,PG,19985248.020113137,49402891.26335638
7126,6.475,107,"Comedy, Drama, Romance",Fall,R,2487644.5526475958,4783931.832014607
7128,4.864,87,"Comedy, Science Fiction, Horror",Summer,PG,783575.0656934306,1147445.2554744524
7129,6.0,117,"War, Adventure",Spring,PG-13,6285188.313790255,41539223.781998344
7132,5.922,100,Drama,Fall,PG-13,9373519.080543075,3884054.8676283457
7133,6.3,76,"Animation, Comedy, Drama",Summer,NC-17,11070422.535211267,7011267.605633802
7134,4.6,98,Drama,Fall,R,10029637.468046255,19135727.32805843
7137,4.9,87,"Mystery, Horror, Drama",Summer,G,168291970.8029197,1223941.605839416
7139,6.672,123,"Drama, History",Fall,PG,21231392.36308623,31709531.013615727
7142,5.181,86,Comedy,Fall,R,748638.2450832071,4439334.341906202
7143,4.621,96,"Comedy, Romance",Winter,R,62655770.16683022,13905045.008832186
7144,5.763,105,"Drama, Family",Fall,R,15683995.172847265,55331238.214959145
7147,6.069,107,"Comedy, Drama, Romance",Winter,PG-13,91988150.33175355,38741232.227488145
7148,6.517,92,"Adventure, Family",Fall,PG,37077068.60910518,20976452.11930926
7151,4.018,88,"Science Fiction, Action",Fall,R,22559894.64620372,10616421.00997822
7152,7.8,121,"Comedy, Drama",Winter,PG,3042631.7580914753,789154.4040925897
7153,5.5,93,"Comedy, Music, Romance",Spring,PG,558380.3601895734,24213270.142180093
7157,6.263,88,"Comedy, Family, Western",Summer,G,96350531.45534407,25087554.90483162
7159,5.14,90,"Animation, Family, Comedy",Fall,PG,5094186.979941517,8661188.016210947
7160,6.202,139,"Drama, Comedy, Romance",Fall,NR,25768970.543494545,7866317.323803598
7162,5.36,121,"Action, Adventure, Drama, Thriller",Spring,PG,15210768.987146528,80822622.10796914
7163,6.0,110,Drama,Fall,PG,2800593.849416755,2833934.252386002
7164,5.991,91,"Mystery, Adventure, Family",Fall,PG,12099014.927673701,17085605.88095803
7165,6.652,120,Drama,Fall,R,11670069.839378236,4887046.632124351
7166,4.795,90,"Horror, Thriller",Winter,R,1598924.4549325397,6720361.155286512
7169,7.188,99,"Drama, Action, Thriller",Fall,R,2003189.914691943,3725118.4834123217
7170,3.929,95,"Comedy, Science Fiction",Summer,R,19660102.827763494,22226221.079691514
7171,2.688,85,"Action, Comedy, Thriller",Winter,PG-13,559052.1874619598,19135727.32805843
7173,2.661,85,"Action, Comedy",Winter,PG,13005755.395683452,67856115.10791366
7175,7.321,118,"Crime, Horror, Thriller",Fall,R,30232753.528060388,13413849.68821792
7176,6.589,85,"Comedy, Crime, Drama, Romance",Summer,NR,1576746.734250543,45532.22302679218
7178,4.277,98,Science Fiction,Spring,R,20161083.46585954,1747293.9003744933
7179,6.063,130,"Romance, Drama",Spring,R,10716566.132701421,27938388.625592414
7184,7.436,108,"Comedy, Drama, Romance",Spring,R,25260190.3557511,19761156.50534255
7185,4.9,92,"Horror, Thriller, Mystery",Spring,R,3852031.0196671705,14269288.956127077
7186,6.873,84,"Drama, Romance",Spring,NR,161187.12990536695,693534.5112831712
7190,6.1,107,"Comedy, Drama, Romance",Fall,R,4313724.212450028,1795545.40262707
7193,5.964,100,"Action, Drama, Adventure, TV Movie",Winter,PG-13,235324160.7044579,9516785.910842048
7195,5.902,101,"Thriller, Action, Comedy",Fall,NR,706254.1195364741,6332921.125863572
7196,4.836,99,"Comedy, Romance",Spring,PG-13,11575746.62632375,4756429.652042359
7197,6.564,117,"Comedy, Drama",Winter,PG-13,25746134.549222793,12217616.58031088
7201,4.8,107,"Action, Adventure, Fantasy, Science Fiction",Summer,PG-13,2030577.8603268946,14014858.841010403
7203,5.093,89,"Action, Adventure, Thriller",Winter,R,15885783.742574258,36965346.53465346
7204,4.722,88,Comedy,Spring,R,12706029.153374232,964417.1779141104
7208,6.209,113,"Action, Adventure, Drama, Family",Spring,PG,8475640.447744146,12568817.81838949
7210,6.6,89,Comedy,Winter,NR,110839.83278207327,1367537.1537865787
7212,5.4,105,Science Fiction,Winter,R,8977727.013135351,179554.540262707
7213,6.283,94,"Comedy, Romance",Fall,R,5596501.789409616,7654290.931223371
7215,6.3,116,"Comedy, Drama, Music",Fall,R,1344575.1761658029,10181347.150259066
7216,6.557,109,"Comedy, Drama, Romance",Winter,R,1068358.4922901199,9426613.363792118
7219,4.142,80,"Horror, Science Fiction",Fall,R,23086981.239340533,14894826.60602615
7220,5.255,87,Horror,Fall,R,3063123.992805755,5654676.258992805
7222,5.881,111,Drama,Winter,R,10900729.927007299,45897810.2189781
7223,6.208,120,Drama,Fall,PG-13,5695374.694875037,744519.117375428
7226,5.7,76,"Animation, Adventure, Family",Spring,G,34423357.66423357,9753284.671532847
7227,5.491,179,"Action, Adventure, Drama, Fantasy",Summer,NR,44368887.43025927,65005579.25828684
7228,5.934,84,"Horror, Thriller",Winter,R,4042511.8344827583,2891034.4827586203
7230,6.17,94,Comedy,Summer,R,988111.2974051895,313772.4550898203
7231,5.1,90,"Comedy, Drama",Fall,PG-13,5666574.950911641,28661991.584852736
7234,7.1,105,"Animation, Adventure, Fantasy, Science Fiction",Winter,PG-13,140422369.5438136,29613652.773219563
7238,5.26,93,"Music, Drama",Fall,PG,9581894.309536217,23892652.42313705
7239,6.6,100,"Drama, Comedy, Music",Spring,NR,388237.385583524,31226.16323417239
7241,6.827,103,Drama,Winter,PG-13,1489038.234750856,212932.4675693724
7245,6.451,157,"Drama, Romance",Summer,PG-13,17186197.471814144,24705158.86573283
7246,4.48,105,"Drama, Mystery, Thriller",Summer,PG-13,9717899.118483411,27938388.625592414
7248,5.204,96,Comedy,Summer,R,102317895.90668081,25005302.226935312
7249,5.078,99,"Horror, Science Fiction",Fall,R,1103425507.5376885,1579899.4974874372
7251,5.769,119,"Comedy, Drama",Fall,R,30278928.3128168,97894279.50760318
7252,6.01,108,"Adventure, Drama, History",Fall,PG-13,19995155.804929208,16486628.211851075
7253,4.676,81,"Horror, Science Fiction",Spring,R,291715.37424373376,570648.228176318
7256,5.67,102,"Action, Crime, Drama, Mystery, Thriller",Spring,R,19679306.862575624,32608470.181503884
7257,5.37,100,Comedy,Spring,R,226367999.99999997,15091199.999999998
7258,6.12,114,Drama,Spring,PG-13,3906134.6534653464,1638353.309015112
7259,6.18,115,"Comedy, Documentary",Summer,R,71244950.98578198,24213270.142180093
7263,5.2,132,"Romance, Comedy, Drama",Winter,PG-13,12739705.211973865,20569315.7068328
7264,6.133,112,"Drama, Romance",Fall,R,1838042.615299945,4325811.777655476
7265,6.0,109,"Comedy, Romance",Winter,PG-13,57194318.74483897,33750619.32287365
7268,6.061,104,"Action, Adventure, Crime, Mystery",Summer,R,76496350.3649635,15130978.10218978
7277,6.333,91,"Action, Thriller, Drama",Winter,R,10299351.583952453,37372956.90936107
